0	10
0.438	6.42718	643.367	-648.581	5.21372
0.439	6.4207	642.718	-647.932	5.21411
0.44	6.41423	642.07	-647.285	5.2145
0.441	6.40777	641.423	-646.638	5.21488
0.442	6.40131	640.777	-645.992	5.21527
0.443	6.39485	640.131	-645.346	5.21566
0.444	6.3884	639.485	-644.701	5.21605
0.445	6.38196	638.84	-644.057	5.21643
0.446	6.37553	638.196	-643.413	5.21682
0.447	6.3691	637.553	-642.77	5.2172
0.448	6.36268	636.91	-642.128	5.21759
0.449	6.35627	636.268	-641.486	5.21797
0.45	6.34986	635.627	-640.845	5.21836
0.451	6.34346	634.986	-640.205	5.21874
0.452	6.33706	634.346	-639.565	5.21912
0.453	6.33067	633.706	-638.926	5.21951
0.454	6.32429	633.067	-638.287	5.21989
0.455	6.31791	632.429	-637.649	5.22027
0.456	6.31154	631.791	-637.012	5.22066
0.457	6.30518	631.154	-636.375	5.22104
0.458	6.29882	630.518	-635.739	5.22142
0.459	6.29247	629.882	-635.104	5.2218
0.46	6.28612	629.247	-634.469	5.22218
0.461	6.27979	628.612	-633.835	5.22256
0.462	6.27345	627.979	-633.202	5.22294
0.463	6.26713	627.345	-632.569	5.22332
0.464	6.26081	626.713	-631.937	5.2237
0.465	6.2545	626.081	-631.305	5.22408
0.466	6.24819	625.45	-630.674	5.22445
0.467	6.24189	624.819	-630.044	5.22483
0.468	6.23559	624.189	-629.414	5.22521
0.469	6.22931	623.559	-628.785	5.22559
0.47	6.22303	622.931	-628.157	5.22596
0.471	6.21675	622.303	-627.529	5.22634
0.472	6.21048	621.675	-626.902	5.22672
0.473	6.20422	621.048	-626.275	5.22709
0.474	6.19796	620.422	-625.649	5.22747
0.475	6.19171	619.796	-625.024	5.22784
0.476	6.18547	619.171	-624.399	5.22822
0.477	6.17923	618.547	-623.775	5.22859
0.478	6.173	617.923	-623.152	5.22896
0.479	6.16677	617.3	-622.529	5.22934
0.48	6.16055	616.677	-621.907	5.22971
0.481	6.15434	616.055	-621.285	5.23008
0.482	6.14813	615.434	-620.665	5.23045
0.483	6.14193	614.813	-620.044	5.23083
0.484	6.13574	614.193	-619.425	5.2312
0.485	6.12955	613.574	-618.806	5.23157
0.486	6.12337	612.955	-618.187	5.23194
